channels,difficulty,duration,gender,age,income,year,month,day,target
1,5,7,1,58,64000.0,2017,8,29,4
1,7,7,1,58,64000.0,2017,8,29,1
1,20,10,1,58,64000.0,2017,8,29,0
0,5,7,0,68,32000.0,2017,9,3,4
0,10,7,0,68,32000.0,2017,9,3,5
0,7,7,0,68,32000.0,2017,9,3,1
0,5,5,0,68,32000.0,2017,9,3,6
1,5,7,1,38,96000.0,2016,4,13,4
1,5,7,1,58,44000.0,2016,6,1,4
1,10,7,1,58,44000.0,2016,6,1,5
1,5,5,1,58,44000.0,2016,6,1,6
0,5,7,0,71,91000.0,2015,10,25,4
0,7,7,0,71,91000.0,2015,10,25,1
1,5,7,1,85,47000.0,2017,6,15,4
1,7,7,1,85,47000.0,2017,6,15,1
1,5,7,1,24,51000.0,2015,10,21,4
1,20,10,1,24,51000.0,2015,10,21,0
0,5,7,0,62,72000.0,2017,9,24,4
0,10,7,0,62,72000.0,2017,9,24,5
0,5,7,0,70,118000.0,2017,4,14,4
0,7,7,0,70,118000.0,2017,4,14,1
0,20,10,0,70,118000.0,2017,4,14,0
0,5,7,0,20,64000.0,2016,5,22,4
0,10,7,0,20,64000.0,2016,5,22,5
0,10,5,0,20,64000.0,2016,5,22,3
1,5,7,1,52,69000.0,2017,10,5,4
1,7,7,1,52,69000.0,2017,10,5,1
1,5,5,1,52,69000.0,2017,10,5,6
0,5,7,0,63,75000.0,2017,10,23,4
0,10,5,0,63,75000.0,2017,10,23,3
0,5,7,0,50,84000.0,2018,7,7,4
0,10,5,0,50,84000.0,2018,7,7,3
0,20,10,0,50,84000.0,2018,7,7,0
1,5,7,1,73,68000.0,2017,12,30,4
1,5,7,1,51,75000.0,2017,9,4,4
1,10,5,1,51,75000.0,2017,9,4,3
1,7,7,1,51,75000.0,2017,9,4,1
1,20,10,1,51,75000.0,2017,9,4,0
0,5,7,0,77,44000.0,2017,9,8,4
0,7,7,0,77,44000.0,2017,9,8,1
0,5,7,0,71,81000.0,2016,7,2,4
0,10,7,0,71,81000.0,2016,7,2,5
0,7,7,0,71,81000.0,2016,7,2,1
0,5,7,0,81,36000.0,2015,10,9,4
0,5,7,0,81,32000.0,2017,1,31,4
0,5,5,0,81,32000.0,2017,1,31,6
1,5,7,1,18,51000.0,2017,12,8,4
1,5,7,1,66,55000.0,2016,11,5,4
1,10,7,1,66,55000.0,2016,11,5,5
1,5,7,1,75,86000.0,2015,12,23,4
1,10,5,1,75,86000.0,2015,12,23,3
1,5,7,1,59,53000.0,2016,6,10,4
1,5,5,1,59,53000.0,2016,6,10,6
1,5,7,1,71,71000.0,2018,3,24,4
1,5,5,1,71,71000.0,2018,3,24,6
0,5,7,0,22,42000.0,2017,9,27,4
0,7,7,0,22,42000.0,2017,9,27,1
0,5,7,0,86,67000.0,2018,7,3,4
0,5,5,0,86,67000.0,2018,7,3,6
1,5,7,1,66,32000.0,2017,10,24,4
1,7,7,1,66,32000.0,2017,10,24,1
0,5,7,0,29,61000.0,2014,10,12,4
0,5,7,0,60,67000.0,2016,11,28,4
0,5,7,0,65,53000.0,2016,10,4,4
0,10,7,0,65,53000.0,2016,10,4,5
0,10,5,0,65,53000.0,2016,10,4,3
1,5,7,1,64,110000.0,2016,4,23,4
1,10,7,1,64,110000.0,2016,4,23,5
1,5,7,1,60,85000.0,2018,6,15,4
1,5,7,1,42,97000.0,2016,12,27,4
1,10,7,1,42,97000.0,2016,12,27,5
1,7,7,1,42,97000.0,2016,12,27,1
1,5,5,1,42,97000.0,2016,12,27,6
0,5,7,0,80,64000.0,2014,12,29,4
0,10,7,0,80,64000.0,2014,12,29,5
0,7,7,0,80,64000.0,2014,12,29,1
1,5,7,1,40,85000.0,2016,10,14,4
1,10,5,1,40,85000.0,2016,10,14,3
1,7,7,1,40,85000.0,2016,10,14,1
1,20,10,1,40,85000.0,2016,10,14,0
1,5,7,1,72,52000.0,2017,11,14,4
1,5,7,1,86,111000.0,2018,4,6,4
1,10,7,1,86,111000.0,2018,4,6,5
1,10,5,1,86,111000.0,2018,4,6,3
1,7,7,1,86,111000.0,2018,4,6,1
1,5,7,1,49,83000.0,2017,4,2,4
1,5,7,1,42,93000.0,2014,4,4,4
1,10,5,1,42,93000.0,2014,4,4,3
1,5,5,1,42,93000.0,2014,4,4,6
0,5,7,0,78,84000.0,2018,1,12,4
0,5,7,0,44,49000.0,2017,12,28,4
0,10,7,0,44,49000.0,2017,12,28,5
0,7,7,0,44,49000.0,2017,12,28,1
0,20,10,0,44,49000.0,2017,12,28,0
1,5,7,1,76,79000.0,2017,3,10,4
1,5,5,1,76,79000.0,2017,3,10,6
1,20,10,1,76,79000.0,2017,3,10,0
1,5,7,1,19,73000.0,2013,8,24,4
1,7,7,1,19,73000.0,2013,8,24,1
0,5,7,0,61,52000.0,2018,2,24,4
0,5,7,0,38,75000.0,2017,9,18,4
0,10,5,0,38,75000.0,2017,9,18,3
1,5,7,1,38,71000.0,2017,5,3,4
1,7,7,1,38,71000.0,2017,5,3,1
1,5,5,1,38,71000.0,2017,5,3,6
1,5,7,1,47,64000.0,2018,3,28,4
1,7,7,1,47,64000.0,2018,3,28,1
1,20,10,1,47,64000.0,2018,3,28,0
0,5,7,0,75,109000.0,2018,5,2,4
0,5,5,0,75,109000.0,2018,5,2,6
1,5,7,1,43,88000.0,2018,5,21,4
1,20,10,1,43,88000.0,2018,5,21,0
1,5,7,1,76,62000.0,2017,11,30,4
1,10,7,1,76,62000.0,2017,11,30,5
1,7,7,1,76,62000.0,2017,11,30,1
1,5,5,1,76,62000.0,2017,11,30,6
1,5,7,1,71,69000.0,2015,6,2,4
1,10,5,1,71,69000.0,2015,6,2,3
1,5,7,1,89,119000.0,2016,1,31,4
1,10,5,1,89,119000.0,2016,1,31,3
1,7,7,1,89,119000.0,2016,1,31,1
1,5,5,1,89,119000.0,2016,1,31,6
1,5,7,1,36,38000.0,2016,11,19,4
1,10,5,1,36,38000.0,2016,11,19,3
0,5,7,0,54,66000.0,2017,9,16,4
0,10,5,0,54,66000.0,2017,9,16,3
0,5,5,0,54,66000.0,2017,9,16,6
0,5,7,0,59,116000.0,2016,1,12,4
0,5,5,0,59,116000.0,2016,1,12,6
0,20,10,0,59,116000.0,2016,1,12,0
1,5,7,1,37,34000.0,2017,11,11,4
1,5,7,1,80,42000.0,2013,10,29,4
1,5,7,1,51,71000.0,2015,1,12,4
1,5,5,1,51,71000.0,2015,1,12,6
0,5,7,0,78,78000.0,2017,2,24,4
0,10,5,0,78,78000.0,2017,2,24,3
1,5,7,1,66,50000.0,2015,10,1,4
1,20,10,1,66,50000.0,2015,10,1,0
1,5,7,1,76,36000.0,2018,3,8,4
0,5,7,0,32,43000.0,2018,3,20,4
0,10,5,0,32,43000.0,2018,3,20,3
0,5,7,0,59,71000.0,2017,10,9,4
0,10,5,0,59,71000.0,2017,10,9,3
0,5,7,0,40,75000.0,2018,2,11,4
0,10,7,0,40,75000.0,2018,2,11,5
0,5,7,0,66,90000.0,2017,6,25,4
0,7,7,0,66,90000.0,2017,6,25,1
0,5,5,0,66,90000.0,2017,6,25,6
0,20,10,0,66,90000.0,2017,6,25,0
1,5,7,1,34,48000.0,2018,3,13,4
1,5,7,1,77,56000.0,2015,11,7,4
1,10,5,1,77,56000.0,2015,11,7,3
1,7,7,1,77,56000.0,2015,11,7,1
0,5,7,0,32,74000.0,2018,2,3,4
0,5,7,0,45,54000.0,2017,10,26,4
0,10,7,0,45,54000.0,2017,10,26,5
0,5,5,0,45,54000.0,2017,10,26,6
1,5,7,1,73,57000.0,2016,1,30,4
1,10,5,1,73,57000.0,2016,1,30,3
1,7,7,1,73,57000.0,2016,1,30,1
1,5,7,1,70,67000.0,2014,7,8,4
0,5,7,0,32,42000.0,2018,6,28,4
0,5,5,0,32,42000.0,2018,6,28,6
0,5,7,0,62,77000.0,2017,12,22,4
0,10,5,0,62,77000.0,2017,12,22,3
0,5,7,0,61,109000.0,2017,11,3,4
0,10,7,0,61,109000.0,2017,11,3,5
0,5,5,0,61,109000.0,2017,11,3,6
1,5,7,1,45,67000.0,2017,3,26,4
1,5,5,1,45,67000.0,2017,3,26,6
0,5,7,0,80,75000.0,2017,8,20,4
0,10,5,0,80,75000.0,2017,8,20,3
0,7,7,0,80,75000.0,2017,8,20,1
0,5,5,0,80,75000.0,2017,8,20,6
0,5,7,0,30,37000.0,2015,9,11,4
0,5,7,0,56,88000.0,2017,6,21,4
0,7,7,0,56,88000.0,2017,6,21,1
0,20,10,0,56,88000.0,2017,6,21,0
1,5,7,1,45,76000.0,2017,8,12,4
1,7,7,1,45,76000.0,2017,8,12,1
1,5,7,1,74,55000.0,2017,11,8,4
1,7,7,1,74,55000.0,2017,11,8,1
0,5,7,0,64,98000.0,2017,2,6,4
0,10,7,0,64,98000.0,2017,2,6,5
1,5,7,1,75,92000.0,2017,8,9,4
1,5,5,1,75,92000.0,2017,8,9,6
1,20,10,1,75,92000.0,2017,8,9,0
0,5,7,0,49,57000.0,2017,2,12,4
0,5,5,0,49,57000.0,2017,2,12,6
0,20,10,0,49,57000.0,2017,2,12,0
1,5,7,1,39,57000.0,2017,8,8,4
1,5,5,1,39,57000.0,2017,8,8,6
1,5,7,1,73,46000.0,2016,6,25,4
0,5,7,0,56,68000.0,2018,4,30,4
0,10,5,0,56,68000.0,2018,4,30,3
0,7,7,0,56,68000.0,2018,4,30,1
0,20,10,0,56,68000.0,2018,4,30,0
0,5,7,0,40,42000.0,2016,2,28,4
1,5,7,1,62,37000.0,2017,10,19,4
1,5,7,1,35,31000.0,2018,1,10,4
1,5,7,1,52,51000.0,2018,4,2,4
1,10,5,1,52,51000.0,2018,4,2,3
1,5,5,1,52,51000.0,2018,4,2,6
1,5,7,1,29,62000.0,2015,11,15,4
1,7,7,1,29,62000.0,2015,11,15,1
1,5,5,1,29,62000.0,2015,11,15,6
0,5,7,0,56,55000.0,2016,6,24,4
0,7,7,0,56,55000.0,2016,6,24,1
0,20,10,0,56,55000.0,2016,6,24,0
1,5,7,1,59,73000.0,2017,8,27,4
1,10,5,1,59,73000.0,2017,8,27,3
1,20,10,1,59,73000.0,2017,8,27,0
1,5,7,1,72,79000.0,2015,10,2,4
1,7,7,1,72,79000.0,2015,10,2,1
1,20,10,1,72,79000.0,2015,10,2,0
0,5,7,0,77,64000.0,2017,11,3,4
0,10,7,0,77,64000.0,2017,11,3,5
0,7,7,0,77,64000.0,2017,11,3,1
0,20,10,0,77,64000.0,2017,11,3,0
1,5,7,1,57,95000.0,2017,10,17,4
1,10,7,1,57,95000.0,2017,10,17,5
1,5,5,1,57,95000.0,2017,10,17,6
1,20,10,1,57,95000.0,2017,10,17,0
0,5,7,0,52,113000.0,2016,5,18,4
0,10,7,0,52,113000.0,2016,5,18,5
0,5,7,0,72,92000.0,2016,10,6,4
0,5,5,0,72,92000.0,2016,10,6,6
0,5,7,0,33,36000.0,2016,10,19,4
0,10,7,0,33,36000.0,2016,10,19,5
0,5,7,0,21,70000.0,2016,3,25,4
0,10,5,0,21,70000.0,2016,3,25,3
0,7,7,0,21,70000.0,2016,3,25,1
0,5,7,0,68,48000.0,2017,11,3,4
0,10,7,0,68,48000.0,2017,11,3,5
0,7,7,0,68,48000.0,2017,11,3,1
1,5,7,1,61,78000.0,2017,10,14,4
1,7,7,1,61,78000.0,2017,10,14,1
1,5,7,1,22,50000.0,2017,8,16,4
0,5,7,0,63,67000.0,2016,4,20,4
0,10,7,0,63,67000.0,2016,4,20,5
0,20,10,0,63,67000.0,2016,4,20,0
0,5,7,0,70,33000.0,2017,9,3,4
0,10,5,0,70,33000.0,2017,9,3,3
1,5,7,1,49,96000.0,2017,6,2,4
1,10,5,1,49,96000.0,2017,6,2,3
1,5,5,1,49,96000.0,2017,6,2,6
1,5,7,1,57,101000.0,2017,9,12,4
1,5,7,1,33,42000.0,2017,8,22,4
2,5,7,2,73,88000.0,2018,3,16,4
1,5,7,1,53,61000.0,2018,5,1,4
0,5,7,0,61,98000.0,2018,3,19,4
1,5,7,1,33,32000.0,2017,9,23,4
1,5,7,1,38,69000.0,2018,3,10,4
1,10,5,1,38,69000.0,2018,3,10,3
1,20,10,1,38,69000.0,2018,3,10,0
0,5,7,0,34,50000.0,2015,11,10,4
0,20,10,0,34,50000.0,2015,11,10,0
0,5,7,0,58,73000.0,2016,7,15,4
0,10,5,0,58,73000.0,2016,7,15,3
0,5,5,0,58,73000.0,2016,7,15,6
1,5,7,1,42,59000.0,2017,7,27,4
1,10,7,1,42,59000.0,2017,7,27,5
1,5,5,1,42,59000.0,2017,7,27,6
1,20,10,1,42,59000.0,2017,7,27,0
0,5,7,0,71,87000.0,2018,1,9,4
0,10,7,0,71,87000.0,2018,1,9,5
0,7,7,0,71,87000.0,2018,1,9,1
2,5,7,2,40,57000.0,2018,1,9,4
2,7,7,2,40,57000.0,2018,1,9,1
2,20,10,2,40,57000.0,2018,1,9,0
1,5,7,1,19,59000.0,2017,11,26,4
1,7,7,1,19,59000.0,2017,11,26,1
1,5,7,1,50,56000.0,2015,10,17,4
1,5,7,1,74,80000.0,2018,1,14,4
1,7,7,1,74,80000.0,2018,1,14,1
1,5,5,1,74,80000.0,2018,1,14,6
1,5,7,1,45,63000.0,2016,8,21,4
1,5,7,1,71,56000.0,2017,1,7,4
1,5,7,1,42,68000.0,2017,8,6,4
1,10,7,1,42,68000.0,2017,8,6,5
1,10,5,1,42,68000.0,2017,8,6,3
1,5,7,1,60,57000.0,2017,12,7,4
2,5,7,2,92,97000.0,2015,8,31,4
2,10,5,2,92,97000.0,2015,8,31,3
2,7,7,2,92,97000.0,2015,8,31,1
0,5,7,0,67,87000.0,2018,1,29,4
0,10,7,0,67,87000.0,2018,1,29,5
0,5,7,0,52,119000.0,2018,2,20,4
0,10,7,0,52,119000.0,2018,2,20,5
1,5,7,1,58,85000.0,2018,6,12,4
1,10,5,1,58,85000.0,2018,6,12,3
0,5,7,0,54,93000.0,2017,9,28,4
0,5,5,0,54,93000.0,2017,9,28,6
1,5,7,1,65,51000.0,2018,7,21,4
0,5,7,0,37,97000.0,2017,8,17,4
0,7,7,0,37,97000.0,2017,8,17,1
1,5,7,1,90,120000.0,2018,5,12,4
1,10,5,1,90,120000.0,2018,5,12,3
0,5,7,0,78,79000.0,2015,10,4,4
0,10,5,0,78,79000.0,2015,10,4,3
0,5,7,0,44,32000.0,2018,1,21,4
0,7,7,0,44,32000.0,2018,1,21,1
0,5,7,0,67,94000.0,2016,11,25,4
0,10,5,0,67,94000.0,2016,11,25,3
0,5,5,0,67,94000.0,2016,11,25,6
0,5,7,0,23,54000.0,2016,4,3,4
0,10,7,0,23,54000.0,2016,4,3,5
0,7,7,0,23,54000.0,2016,4,3,1
0,5,7,0,67,50000.0,2015,11,23,4
0,10,7,0,67,50000.0,2015,11,23,5
0,7,7,0,67,50000.0,2015,11,23,1
0,5,7,0,32,40000.0,2018,7,17,4
0,20,10,0,32,40000.0,2018,7,17,0
1,5,7,1,52,50000.0,2016,7,28,4
1,10,7,1,52,50000.0,2016,7,28,5
1,5,5,1,52,50000.0,2016,7,28,6
0,5,7,0,87,68000.0,2015,2,26,4
0,10,7,0,87,68000.0,2015,2,26,5
0,20,10,0,87,68000.0,2015,2,26,0
1,5,7,1,40,60000.0,2018,1,24,4
1,5,5,1,40,60000.0,2018,1,24,6
1,5,7,1,74,47000.0,2017,10,23,4
1,5,7,1,56,43000.0,2017,9,16,4
0,5,7,0,35,60000.0,2015,10,16,4
0,10,7,0,35,60000.0,2015,10,16,5
0,5,7,0,63,85000.0,2016,3,4,4
0,10,5,0,63,85000.0,2016,3,4,3
0,7,7,0,63,85000.0,2016,3,4,1
0,20,10,0,63,85000.0,2016,3,4,0
1,5,7,1,21,52000.0,2018,3,3,4
1,5,5,1,21,52000.0,2018,3,3,6
0,5,7,0,63,70000.0,2018,7,7,4
0,5,5,0,63,70000.0,2018,7,7,6
1,5,7,1,62,51000.0,2016,8,7,4
1,7,7,1,62,51000.0,2016,8,7,1
1,5,5,1,62,51000.0,2016,8,7,6
0,5,7,0,80,75000.0,2017,12,20,4
0,10,7,0,80,75000.0,2017,12,20,5
0,7,7,0,80,75000.0,2017,12,20,1
0,5,7,0,62,107000.0,2016,9,25,4
0,10,5,0,62,107000.0,2016,9,25,3
1,5,7,1,47,53000.0,2015,4,25,4
1,10,7,1,47,53000.0,2015,4,25,5
1,7,7,1,47,53000.0,2015,4,25,1
1,20,10,1,47,53000.0,2015,4,25,0
2,5,7,2,43,78000.0,2015,8,25,4
2,10,7,2,43,78000.0,2015,8,25,5
2,7,7,2,43,78000.0,2015,8,25,1
1,5,7,1,72,117000.0,2015,9,19,4
1,10,5,1,72,117000.0,2015,9,19,3
1,5,5,1,72,117000.0,2015,9,19,6
1,5,7,1,55,85000.0,2017,3,13,4
1,10,7,1,55,85000.0,2017,3,13,5
1,7,7,1,55,85000.0,2017,3,13,1
1,5,7,1,37,62000.0,2016,7,31,4
1,10,7,1,37,62000.0,2016,7,31,5
1,7,7,1,37,62000.0,2016,7,31,1
1,20,10,1,37,62000.0,2016,7,31,0
1,5,7,1,26,50000.0,2016,5,14,4
1,7,7,1,26,50000.0,2016,5,14,1
1,20,10,1,26,50000.0,2016,5,14,0
0,5,7,0,56,55000.0,2016,7,1,4
0,10,7,0,56,55000.0,2016,7,1,5
0,10,5,0,56,55000.0,2016,7,1,3
0,7,7,0,56,55000.0,2016,7,1,1
0,5,5,0,56,55000.0,2016,7,1,6
1,5,7,1,63,96000.0,2016,1,29,4
1,7,7,1,63,96000.0,2016,1,29,1
1,20,10,1,63,96000.0,2016,1,29,0
0,5,7,0,80,43000.0,2016,1,21,4
0,10,5,0,80,43000.0,2016,1,21,3
0,5,5,0,80,43000.0,2016,1,21,6
1,5,7,1,55,83000.0,2018,1,2,4
1,10,5,1,55,83000.0,2018,1,2,3
1,20,10,1,55,83000.0,2018,1,2,0
1,5,7,1,69,67000.0,2017,1,7,4
1,10,7,1,69,67000.0,2017,1,7,5
1,5,5,1,69,67000.0,2017,1,7,6
1,5,7,1,56,47000.0,2017,12,9,4
0,5,7,0,53,90000.0,2016,3,11,4
0,10,7,0,53,90000.0,2016,3,11,5
0,7,7,0,53,90000.0,2016,3,11,1
0,5,7,0,31,69000.0,2018,2,14,4
0,7,7,0,31,69000.0,2018,2,14,1
1,5,7,1,22,32000.0,2015,12,24,4
1,10,5,1,22,32000.0,2015,12,24,3
1,7,7,1,22,32000.0,2015,12,24,1
1,5,5,1,22,32000.0,2015,12,24,6
1,5,7,1,59,78000.0,2017,9,9,4
1,10,5,1,59,78000.0,2017,9,9,3
1,5,7,1,61,68000.0,2017,1,7,4
1,10,7,1,61,68000.0,2017,1,7,5
1,5,7,1,19,39000.0,2017,4,2,4
1,7,7,1,19,39000.0,2017,4,2,1
1,5,7,1,50,46000.0,2015,2,26,4
1,10,7,1,50,46000.0,2015,2,26,5
1,5,7,1,26,47000.0,2018,3,29,4
1,7,7,1,26,47000.0,2018,3,29,1
1,5,7,1,59,58000.0,2017,9,12,4
0,5,7,0,61,114000.0,2017,11,23,4
0,10,7,0,61,114000.0,2017,11,23,5
0,5,7,0,66,58000.0,2018,2,16,4
0,10,7,0,66,58000.0,2018,2,16,5
0,7,7,0,66,58000.0,2018,2,16,1
1,5,7,1,34,34000.0,2017,1,23,4
1,5,5,1,34,34000.0,2017,1,23,6
1,5,7,1,78,77000.0,2016,1,19,4
1,7,7,1,78,77000.0,2016,1,19,1
1,20,10,1,78,77000.0,2016,1,19,0
1,5,7,1,58,81000.0,2015,12,30,4
1,10,5,1,58,81000.0,2015,12,30,3
1,7,7,1,58,81000.0,2015,12,30,1
1,5,7,1,60,41000.0,2017,9,9,4
1,5,5,1,60,41000.0,2017,9,9,6
1,5,7,1,76,75000.0,2017,11,18,4
1,10,5,1,76,75000.0,2017,11,18,3
0,5,7,0,84,96000.0,2017,8,22,4
0,7,7,0,84,96000.0,2017,8,22,1
0,5,5,0,84,96000.0,2017,8,22,6
2,5,7,2,28,30000.0,2017,1,24,4
2,5,5,2,28,30000.0,2017,1,24,6
1,5,7,1,49,55000.0,2017,12,29,4
1,5,7,1,64,76000.0,2018,6,13,4
1,20,10,1,64,76000.0,2018,6,13,0
1,5,7,1,72,32000.0,2016,12,11,4
1,5,7,1,60,30000.0,2016,6,11,4
1,7,7,1,60,30000.0,2016,6,11,1
1,5,5,1,60,30000.0,2016,6,11,6
1,5,7,1,49,79000.0,2017,11,10,4
1,10,5,1,49,79000.0,2017,11,10,3
1,5,5,1,49,79000.0,2017,11,10,6
0,5,7,0,68,59000.0,2017,12,22,4
0,7,7,0,68,59000.0,2017,12,22,1
0,20,10,0,68,59000.0,2017,12,22,0
0,5,7,0,69,61000.0,2015,10,9,4
0,20,10,0,69,61000.0,2015,10,9,0
1,5,7,1,27,59000.0,2015,11,4,4
1,7,7,1,27,59000.0,2015,11,4,1
1,5,5,1,27,59000.0,2015,11,4,6
1,5,7,1,54,78000.0,2018,5,6,4
1,10,7,1,54,78000.0,2018,5,6,5
1,7,7,1,54,78000.0,2018,5,6,1
1,5,7,1,44,71000.0,2018,5,31,4
1,5,7,1,60,31000.0,2018,1,11,4
0,5,7,0,50,65000.0,2017,8,17,4
0,10,5,0,50,65000.0,2017,8,17,3
0,7,7,0,50,65000.0,2017,8,17,1
1,5,7,1,30,32000.0,2017,8,22,4
1,10,5,1,30,32000.0,2017,8,22,3
1,5,7,1,38,73000.0,2018,3,10,4
1,10,5,1,38,73000.0,2018,3,10,3
0,5,7,0,76,102000.0,2017,12,5,4
0,10,5,0,76,102000.0,2017,12,5,3
0,7,7,0,76,102000.0,2017,12,5,1
0,20,10,0,76,102000.0,2017,12,5,0
1,5,7,1,35,59000.0,2017,1,23,4
1,10,7,1,35,59000.0,2017,1,23,5
1,7,7,1,35,59000.0,2017,1,23,1
1,5,7,1,66,119000.0,2016,4,9,4
1,10,5,1,66,119000.0,2016,4,9,3
1,7,7,1,66,119000.0,2016,4,9,1
0,5,7,0,55,61000.0,2017,6,16,4
0,10,7,0,55,61000.0,2017,6,16,5
0,7,7,0,55,61000.0,2017,6,16,1
0,20,10,0,55,61000.0,2017,6,16,0
0,5,7,0,57,64000.0,2018,6,15,4
0,20,10,0,57,64000.0,2018,6,15,0
0,5,7,0,26,73000.0,2018,2,11,4
0,5,5,0,26,73000.0,2018,2,11,6
0,20,10,0,26,73000.0,2018,2,11,0
1,5,7,1,69,81000.0,2017,4,5,4
1,7,7,1,69,81000.0,2017,4,5,1
1,20,10,1,69,81000.0,2017,4,5,0
1,5,7,1,89,53000.0,2017,7,27,4
1,5,5,1,89,53000.0,2017,7,27,6
0,5,7,0,47,99000.0,2015,7,19,4
0,10,7,0,47,99000.0,2015,7,19,5
0,5,7,0,18,31000.0,2015,12,19,4
0,5,5,0,18,31000.0,2015,12,19,6
0,5,7,0,66,38000.0,2018,4,8,4
0,5,7,0,63,31000.0,2017,11,26,4
0,5,7,0,77,63000.0,2018,2,11,4
1,5,7,1,39,57000.0,2017,1,26,4
1,10,5,1,39,57000.0,2017,1,26,3
0,5,7,0,57,97000.0,2017,7,30,4
0,5,5,0,57,97000.0,2017,7,30,6
0,5,7,0,43,33000.0,2017,10,26,4
0,7,7,0,43,33000.0,2017,10,26,1
0,5,5,0,43,33000.0,2017,10,26,6
0,5,7,0,70,57000.0,2017,10,17,4
0,10,7,0,70,57000.0,2017,10,17,5
1,5,7,1,65,91000.0,2017,10,4,4
1,7,7,1,65,91000.0,2017,10,4,1
1,5,7,1,48,83000.0,2014,6,16,4
0,5,7,0,90,53000.0,2015,8,16,4
0,7,7,0,90,53000.0,2015,8,16,1
0,20,10,0,90,53000.0,2015,8,16,0
0,5,7,0,60,77000.0,2016,9,24,4
0,7,7,0,60,77000.0,2016,9,24,1
0,20,10,0,60,77000.0,2016,9,24,0
1,5,7,1,20,39000.0,2018,7,19,4
1,5,7,1,36,63000.0,2017,12,23,4
1,10,5,1,36,63000.0,2017,12,23,3
1,5,7,1,59,78000.0,2017,1,2,4
1,5,5,1,59,78000.0,2017,1,2,6
0,5,7,0,41,73000.0,2016,4,13,4
0,10,5,0,41,73000.0,2016,4,13,3
1,5,7,1,59,67000.0,2017,12,12,4
1,5,7,1,74,66000.0,2016,7,4,4
1,20,10,1,74,66000.0,2016,7,4,0
1,5,7,1,53,94000.0,2018,1,31,4
1,20,10,1,53,94000.0,2018,1,31,0
1,5,7,1,29,54000.0,2016,9,21,4
1,5,7,1,24,35000.0,2017,8,23,4
1,10,5,1,24,35000.0,2017,8,23,3
1,7,7,1,24,35000.0,2017,8,23,1
0,5,7,0,68,32000.0,2017,3,28,4
0,7,7,0,68,32000.0,2017,3,28,1
0,20,10,0,68,32000.0,2017,3,28,0
0,5,7,0,54,50000.0,2018,1,2,4
0,20,10,0,54,50000.0,2018,1,2,0
1,5,7,1,72,80000.0,2017,1,23,4
1,10,7,1,72,80000.0,2017,1,23,5
1,7,7,1,72,80000.0,2017,1,23,1
1,5,5,1,72,80000.0,2017,1,23,6
0,5,7,0,81,116000.0,2017,8,16,4
0,7,7,0,81,116000.0,2017,8,16,1
0,5,7,0,70,86000.0,2017,10,27,4
1,5,7,1,38,31000.0,2018,1,17,4
1,7,7,1,38,31000.0,2018,1,17,1
1,20,10,1,38,31000.0,2018,1,17,0
0,5,7,0,50,80000.0,2016,8,21,4
0,10,5,0,50,80000.0,2016,8,21,3
0,5,5,0,50,80000.0,2016,8,21,6
1,5,7,1,42,64000.0,2018,7,20,4
0,5,7,0,50,77000.0,2015,11,2,4
0,7,7,0,50,77000.0,2015,11,2,1
1,5,7,1,57,38000.0,2016,11,14,4
0,5,7,0,44,61000.0,2017,4,30,4
0,7,7,0,44,61000.0,2017,4,30,1
0,20,10,0,44,61000.0,2017,4,30,0
1,5,7,1,76,55000.0,2017,8,21,4
1,5,5,1,76,55000.0,2017,8,21,6
1,5,7,1,58,79000.0,2017,4,30,4
1,10,5,1,58,79000.0,2017,4,30,3
1,5,7,1,68,79000.0,2015,5,5,4
1,10,5,1,68,79000.0,2015,5,5,3
0,5,7,0,43,58000.0,2015,10,7,4
0,10,7,0,43,58000.0,2015,10,7,5
0,5,5,0,43,58000.0,2015,10,7,6
1,5,7,1,60,77000.0,2017,9,12,4
1,7,7,1,60,77000.0,2017,9,12,1
1,5,5,1,60,77000.0,2017,9,12,6
1,20,10,1,60,77000.0,2017,9,12,0
1,5,7,1,30,37000.0,2017,10,24,4
0,5,7,0,71,93000.0,2018,1,29,4
0,10,5,0,71,93000.0,2018,1,29,3
0,5,7,0,24,60000.0,2016,11,11,4
0,7,7,0,24,60000.0,2016,11,11,1
0,5,5,0,24,60000.0,2016,11,11,6
0,5,7,0,49,56000.0,2017,2,22,4
0,7,7,0,49,56000.0,2017,2,22,1
0,5,5,0,49,56000.0,2017,2,22,6
0,20,10,0,49,56000.0,2017,2,22,0
0,5,7,0,45,60000.0,2017,12,9,4
1,5,7,1,70,55000.0,2018,5,29,4
1,7,7,1,70,55000.0,2018,5,29,1
1,5,7,1,70,74000.0,2016,8,1,4
1,10,5,1,70,74000.0,2016,8,1,3
1,7,7,1,70,74000.0,2016,8,1,1
0,5,7,0,41,53000.0,2017,12,7,4
0,7,7,0,41,53000.0,2017,12,7,1
0,20,10,0,41,53000.0,2017,12,7,0
0,5,7,0,53,61000.0,2016,10,29,4
0,10,7,0,53,61000.0,2016,10,29,5
0,7,7,0,53,61000.0,2016,10,29,1
1,5,7,1,51,68000.0,2015,2,27,4
1,7,7,1,51,68000.0,2015,2,27,1
0,5,7,0,67,74000.0,2018,6,25,4
0,10,7,0,67,74000.0,2018,6,25,5
0,7,7,0,67,74000.0,2018,6,25,1
1,5,7,1,36,31000.0,2017,8,8,4
